href,title
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjYucGlhb2h1YS5jb206MzAzMzYvxq67qLXn07BwaWFvaHVhLmNvbbDZu/XVvb6vMkJEMTI4MLjfx+XW0NOiy6vX1i5ybXZiWlo=,百货战警2BD1280高清中英双字
thunder://QUFmdHA6Ly9rOmtAZHguZGwxMjM0LmNvbTo3OTYyL1u159OwzOzMw3d3dy5keTIwMTguY29tXbDZu/XVvb6vMkJE1tDTosur19Yucm12Ylpa,百货战警2BD中英双字
thunder://QUFmdHA6Ly90djI6dHYyQHhsLjc3ZHMuY29tOjEyOTIxL1vG38bftefK03d3dy43N2RzLmNvbV2w2bv11b2+rzJCRNbQ06LLq9fWLnJtdmJaWg==,百货战警2BD中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MzAyNTgvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXb2rvvy6xS5CRNOi0+/W0NfWLnJtdmJaWg==,将军号BD英语中字
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjIwNjI0L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndvau+/LrFLkJEuN/H5dbQ06LLq9fWLm1rdlpa,将军号BD高清中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W72rvvy6xV1bNzIwUF0xLjJHQjlfMTkyNi50b3JyZW50Wlo=,[将军号][720P]1.2GB9_1926.torrent
thunder://QUFmdHA6Ly9keTpkeUBkb3duMS4zM2suY2M6MzEwMTMvMjAxMDA5L1vRuMDXz8LU2Fh1bmJvLkNjXfTktOTD99bpRFZEufrT79bQ19Yucm12Ylpa,翡翠明珠DVD国语中字
thunder://QUFmdHA6Ly8xMDI0OjEwMjRAZG93bjEuMzNrLmNjOjMxMDE0LzA5MjQvW9G4wNfPwtTYWHVuYm8uQ2Nd9OS05MP31ukuMTAyNHg1NzYuSEQuufrT77DmLnJtdmJaWg==,翡翠明珠1024x576HD国语版
thunder://QUFmdHA6Ly8xMDI0OjEwMjRAZG93bjEuMzNrLmNjOjMxMDE0LzA5MjQvW9G4wNfPwtTYWHVuYm8uQ2Nd9OS05MP31ukuMTAyNHg1NzYuSEQu1MHT77DmLnJtdmJaWg==,翡翠明珠1024x576HD粤语版
magnet:?xt=urn:btih:FE3CF184E5CCEE17A95F7D5CDB63C4AD115A71B9,踏浪 Ride.2014.1080p.BluRay.x264-VeDeTT 6.56GB
magnet:?xt=urn:btih:E969BA0BC9D77FB301689F452BB133DBB28E01C9,踏浪 Ride.2014.1080p.BluRay.x264-VeDeTT 6.56GB
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU5JTg1JUI3JUU2JUFGJTk5JUU0JUJBJTg2LkhEMTI4MCVFOSVBQiU5OCVFNiVCOCU4NSVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MTMwNTYwOTE4NXxFNzUxRTUyNjNGNjQ3QTg1RUE2MkU0Q0Y1RTNDRDdERXxoPU82VkcyM01GTlM1NTRET09LWElPVU5YRllDN0VIM01XfC9aWg==,酷毙了HD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjIwMTU3L1vRuMDXz8LU2Hd3dy4ydHUuY2NduN/W0NCjs6TS9cSxysK8/i5CRDEwMjS438fl1tDTosur19Yucm12Ylpa,高中校长阴谋事件BD1024高清中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7jf1tDQo7Ok0vXEscrCvP5dWzcyMFBdMS4yR0ItMjAwOC50b3JyZW50Wlo=,[高中校长阴谋事件][720P]1.2GB-2008.torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjQwMTYyL1vRuMDXz8LU2Hd3dy4ydHUuY2NdxdHE5tb3sqUuRFZE1tDTosur19Yucm12Ylpa,叛逆主播DVD中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MzAwMjkvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdChxqi6osjVvMcyLkRWRNbQ19Yucm12Ylpa,小屁孩日记2DVD中字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JTlDJTlGJUU4JUIxJUFBNTIwLkhEMTI4MCVFOCVCNiU4NSVFNiVCOCU4NSVFNSU5QiVCRCVFOCVBRiVBRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MjA0ODg2NTIwNnw1NDREMDk0OUU0REM0MzFFMUQzMzRGM0UwMTcwRjk3RXxoPVpOVDY0WUdYSlJIUk5SWkJNWFBUQTNNNlNRQjdQT1hFfC9aWg==,土豪520HD1280超清国语中英双字
thunder://QUFmdHA6Ly95Z2R5ODp5Z2R5OEB5MjAxLmR5Z29kLm9yZzoxMzIxL1vR9LnitefTsHd3dy55Z2R5OC5jb21dLrDZu/XVvb6vMi5CRC43MjBwLtbQ06LLq9fWxLsucm12Ylpa,百货战警2BD720p中英双字幕
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/WzcyMHBdsNm79dW9vq8yLjEuMTVHQi50b3JyZW50Wlo=,[720p]百货战警2.1.15GB.torrent
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7DZu/XVvb6vMl1bQkQtNzIwUC1NUDRdW9Oi0+/W0NfWXVu2ubDqNi4xt9ZdWzEuOEdCXVsyMDE1XS50b3JyZW50Wlo=,[百货战警2][BD-720P-MP4][英语中字][豆瓣6.1分][1.8GB][2015].torrent
thunder://QUFlZDJrOi8vfGZpbGV8ob5sb2y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/ob5XV1cubG9sZHl0dC5uZXShv8WuwMe+48DWsr9EVkTW0NfWMTI4MHg3MjC438flsOYobG9sZHl0dC5jb20pLnJtdmJ8MTI2NDEyNDM3MnwwRjE2Mjk4MUUwMTlDNjREMjlGRkY2RjVDRDUwNTY4M3xoPTJEWFIyV0JGU09WT1I2U1RKVzZIM1RUWUc2NFRXNFNSfC9aWg==,【WWW.loldytt.net】女狼俱乐部DVD中字1280x720高清版
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W/TktOTD99bpXVs3MjBQXTIuMWdiLnRvcnJlbnRaWg==,[翡翠明珠][720P]2.1gb.torrent
thunder://QUFmdHA6Ly95Z2R5ODp5Z2R5OEB5MjAxLmR5Z29kLm9yZzoxNDQ0L1vR9LnitefTsHd3dy55Z2R5OC5jb21dLr/hsdDByy5CRC43MjBwLtbQ06LLq9fWxLsucm12Ylpa,酷毙了BD720p中英双字幕
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/WzcyMHBdv+Gx0MHLLjMuMjFHQi50b3JyZW50Wlo=,[720p]酷毙了.3.21GB.torrent
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7/hsdDBy11bNzIwUF0udG9ycmVudFpa,[酷毙了][720P].torrent
thunder://QUFodHRwOi8vZG93bi45OWkuQ2M6NTQwOTgvd3d3Lnh1Ym8uY2MvvqvXsNe3xa7X0DMvob6+w77DsK7TsNS6d3d3Lnh1Ym8uY2Ohv76r17DXt8Wu19AzRFZEufrT79bQ19Yucm12Ylpa,精装追女仔3DVD国语中字
thunder://QUFodHRwOi8vZG93bi45OWkuQ2M6NTQwOTgvd3d3Lnh1Ym8uY2MvvqvXsNe3xa7X0DMvob6+w77DsK7TsNS6d3d3Lnh1Ym8uY2Ohv76r17DXt8Wu19AzRFZE1MHT79bQ19Yucm12Ylpa,精装追女仔3DVD粤语中字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU3JUIyJUJFJUU4JUEzJTg1JUU4JUJGJUJEJUU1JUE1JUIzJUU0JUJCJTk0My5CRDEyODAlRTglQjYlODUlRTYlQjglODUlRTUlOUIlQkQlRTclQjIlQTQlRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTUlQUQlOTcubXA0fDI0MzU0MzkzNTl8NDgxQTNFMTcxM0I2NTUzMzU1RjcyQUJBNDNDNUVFMzN8aD00Vjc2WFQ0RlQyUDVWQUlEVkNBVEQyTFJXRVU0WkFQNHwvWlo=,精装追女仔3BD1280超清国粤双语中字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MzAwMzAvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdChxqi6osjVvMcyQkQxMjgwuN/H5dbQ06LLq9fWLnJtdmJaWg==,小屁孩日记2BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MTAyMjUvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdChxqi6osjVvMcyQkQxMDI0uN/H5dbQ06LLq9fWLnJtdmJaWg==,小屁孩日记2BD1024高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMzk2L1vRuMDXz8LU2Hd3dy4ydHUuY2NdvaHE0MfAx67NxS5CRDEwMjS438fl1tDTosur19Yucm12Ylpa,健男抢钱团BD1024高清中英双字
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMjMuZHlnb2QuY29tOjEyNjEvwta7rMWuwMkuW9bQ06LLq9fWLjEwMjS31rHmwspdL1u159OwzOzMw3d3dy5keWdvZC5jb21dLsLWu6zFrsDJLlvW0NOiy6vX1i4xMDI0t9ax5sLKXS5ybXZiWlo=,轮滑女郎[中英双字1024分辨率]
thunder://QUFodHRwOi8vYnQuMnR1LmNjL0JCMjQ5OURCQkQ4N0Y2Q0Y0NkI5MTYzMjY0NDhFQzQzQjU3MDU4NDgvW9G4sqXTsNS6d3d3Llh1bkJvLkNjXcLWu6zFrsDJQkTW0NOi19bEuzEyODB4NzIwsOYucm12Ylpa,轮滑女郎BD中英字幕1280x720版
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMjIuZHlnb2QuY29tOjIyNzQvu9HR1LXEta7J+i5b1tDTosur19YuMTAyNLfWsebCyl0vW7Xn07DM7MzDd3d3LmR5Z29kLmNvbV0uu9HR1LXEta7J+i5b1tDTosur19YuMTAyNLfWsebCyl0ucm12Ylpa,谎言的诞生[中英双字1024分辨率]
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzhFMTI5NEQ4QUE4MDNFMDE0REQ4MzJCQUJEMTkwODkyRDg5OEY0RDkvW9G4sqXTsNS6d3d3Llh1bkJvLkNjXbvR0dS1xLWuyfouW9bQ06LLq9fWLjEwMjS31rHmwspdLnJtdmJaWg==,谎言的诞生[中英双字1024分辨率]
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzYzRkRCNTk4NDY1MTlDRkQwNEU5N0I2QUVENkUwQTgyMzA2Rjk3MkMvW9G4sqXTsNS6d3d3Lnh1bmJvLmNjXbvR0dS1xLWuyfoxMjgwuN/H5S5ybXZiWlo=,谎言的诞生1280高清
magnet:?xt=urn:btih:22EBC30850D53D2F64059C44F330A5EE57A971C5,我女朋友的男朋友 My.Girlfriends.Boyfriend.2010.1080p.BluRay.x264.DTS-FGT 6.55GB
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7DZu/XVvb6vMl1bQkQtMTA4MFAtTVA0XVvTotPv1tDX1l1btrmw6jYuMbfWXVs0LjBHQl1bMjAxNV0udG9ycmVudFpa,[百货战警2][BD-1080P-MP4][英语中字][豆瓣6.1分][4.0GB][2015].torrent
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JTlDJTlGJUU4JUIxJUFBNTIwLkhEMTI4MCVFOSVBQiU5OCVFNiVCOCU4NSVFNSU5QiVCRCVFOCVBRiVBRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MTI4OTExODAwMXwyMDUwMDYyQ0RBQzEyRUU0OTU3QTg2MTU4NUM2QjA1N3xoPVJGSjNCTkdNNFNUWVlTR1JCSTdGRExKTU5FUEtPQTNYfC9aWg==,土豪520HD1280高清国语中英双字
thunder://QUFmdHA6Ly82OjZAZDMuZGwxMjM0LmNvbTo4NjMzL1u159OwzOzMw3d3dy5keTIwMTguY29tXc3BusA1MjBIRNbQ06LLq9fWLnJtdmJaWg==,土豪520HD中英双字
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjYucGlhb2h1YS5jb206MzAzNjEvxq67qLXn07BwaWFvaHVhLmNvbc3BusA1MjBIRDEyODC438flufrT79bQ06LLq9fWLm1rdlpa,土豪520HD1280高清国语中英双字
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzk4MDUzODNBNzY5RTk4QjQ1MDA2MkE1MzgzNUJDQUU0NjJCMDdCRkUvW9G4sqXTsNS6d3d3Lnh1bmJvLmNjXbTz0afQwsn6MTI4MLjfx+Uucm12Ylpa,大学新生1280高清
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7Tz0afUpLG4yfpdWzcyMFBdMS4zR0IudG9ycmVudFpa,[大学预备生][720P]1.3GB.torrent
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU3JUIyJUJFJUU4JUEzJTg1JUU4JUJGJUJEJUU1JUE1JUIzJUU0JUJCJTk0My5CRDEyODAlRTklQUIlOTglRTYlQjglODUlRTUlOUIlQkQlRTclQjIlQTQlRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTUlQUQlOTcubXA0fDEzNTkwODMzNDl8MURENEMyMjhDMEYzQkQ4NzZCNEI5RkE3RURFMzFDQzl8aD1KNlpISkZYNENMQ1lZRVBLSURYQldVUFUyNUNVRUlKTnwvWlo=,精装追女仔3BD1280高清国粤双语中字
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjYucGlhb2h1YS5jb206MjAyODAvxq67qLXn07BwaWFvaHVhLmNvbc780aq57cn6u+5CRDEyODC438fl1tDX1i5ybXZiWlo=,吸血鬼生活BD1280高清中字
thunder://QUFmdHA6Ly90djE6dHYxQHZpcC43N2RzLmNvbToxMjAxNS9bxt/G37XnytN3d3cuNzdkcy5jb21d1ti3tTIwcy03MjAubXA0Wlo=,重返20岁720
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjYucGlhb2h1YS5jb206MjAzNzMvxq67qLXn07BwaWFvaHVhLmNvbdbYt7UyMMvqSEQxMjgwuN/H5bn60+/W0NOiy6vX1i5ta3ZaWg==,重返20岁HD1280高清国语中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU5JTg3JThEJUU4JUJGJTk0MjAlRTUlQjIlODEuSEQxMjgwJUU4JUI2JTg1JUU2JUI4JTg1JUU1JTlCJUJEJUU4JUFGJUFEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3Lm1wNHwyNTc1MDQwMjEzfEVGNzhDNkQzOUVGRUREOUZCMTZGNEU1QTlBNzRCM0ZFfGg9REVYRlFBSEhKVFdWWFJBRDZVRjJVRjRWTUxMVTIzMjd8L1pa,重返20岁HD1280超清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjQwMzIwL1vRuMDXz8LU2Hd3dy4ydHUuY2Nd0KHGqLqiyNW8xzIuQkQxMDI0uN/H5dbQ06LLq9fWLm1rdlpa,小屁孩日记2BD1024高清中英双字
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjUuZHlnb2Qub3JnOjIwNDYv0KHGqLqiyNW8xzIuW9bQ06LLq9fWLjEwMjS31rHmwspdL1u159OwzOzMw3d3dy5keTIwMTgubmV0XdChxqi6osjVvMcyQkTW0NOiy6vX1i5ybXZiWlo=,小屁孩日记2BD中英双字
thunder://QUFmdHA6Ly82OjZAZnRwMi5rYW42Ni5jb206NDE2NS+hvjZ2tefTsHd3dy5keTEzMS5jb22hv9Chxqi6osjVvMcyLsLetcLA77/Lt6jU8kJE1tDTosur19YxMDI0uN/H5S5ta3ZaWg==,小屁孩日记2罗德里克法则BD中英双字1024高清
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMzk2L1vRuMDXz8LU2Hd3dy4ydHUuY2NdvaHE0MfAx67NxS5CRDEyODC438fl1tDTosur19Yucm12Ylpa,健男抢钱团BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMzk2L1vRuMDXz8LU2Hd3dy4ydHUuY2NdvaHE0MfAx67NxS5CRDEyODCzrMfl1tDTosur19YubWt2Wlo=,健男抢钱团BD1280超清中英双字
thunder://QUFmdHA6Ly85OjlAZGEuZGwxMjM0LmNvbTo4MDA2L1u159OwzOzMw3d3dy5keTIwMTguY29tXb2hxNDHwMeuzcVCRNbQ06LLq9fWLnJtdmJaWg==,健男抢钱团BD中英双字
thunder://QUFodHRwOi8vYnQuMnR1LmNjL0ExQzU1RTVCMjQyQzNFODVGM0YwNzM2NDUxQzgwQTQ5ODhEOEEyRTYvW9G4sqXTsNS6d3d3Lnh1bmJvLmNjXcLWu6zFrsDJQkTW0NOiy6vX1jEwMjR4NTc2uN/H5bDmzt7LrtOhLnJtdmJaWg==,轮滑女郎BD中英双字1024x576高清版无水印
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzE0Nzg0MDNBOERERjU4QThEOUFEMTlCNDBBNzVCM0YzNTI2MTlDNzYvW9G4sqXTsNS6d3d3Llh1bkJvLkNjXcLWu6zFrsDJQ0QxLnJtdmJaWg==,轮滑女郎CD1
thunder://QUFodHRwOi8vYnQuMnR1LmNjL0JFRTVFRkY1QzNENjhGNDM1NkRCMTExOEExNjlCRkJCNTA0OUE1REQvW9G4sqXTsNS6d3d3Llh1bkJvLkNjXcLWu6zFrsDJQ0QyLnJtdmJaWg==,轮滑女郎CD2
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzdCOEJBODZFOEQ4RENDQTEwMDQyOUQ0OUMzNzAyOTU4QjE0QkQwNEUvW9G4sqXTsNS6d3d3Llh1bkJvLkNjXbvR0dS1xLWuyfpEVkTW0NOiy6vX1i5ybXZiWlo=,谎言的诞生DVD中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7vR0dS1xLWuyfpdWzcyMFBdMi4wR0IudG9ycmVudFpa,[谎言的诞生][720P]2.0GB.torrent
thunder://QUFmdHA6Ly95Z2R5ODp5Z2R5OEB5MDA2LmR5Z29kLm9yZzoyMDU2L1vR9LnitefTsHd3dy55Z2R5OC5jb21dLs3BusA1MjAuSEQuNzIwcC65+tPv1tDX1i5ybXZiWlo=,土豪520HD720p国语中字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JTkwJUI4JUU4JUExJTgwJUU5JUFDJUJDJUU3JTk0JTlGJUU2JUI0JUJCLiVFNiVCOCVBRiVFNyU4OSU4OC5CRDEyODAlRTglQjYlODUlRTYlQjglODUlRTclQjIlQTQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTUlQUQlOTcubXA0fDE5MzEzMjc2Mjh8OTNBQjdCMUQ5MUM5MUREREJDQTlBMTkxMDYzQ0IwNDZ8aD0yNjRQRk9MR1UzV1lCTUNaWUdPVTRUUlJOMlJJRVlVTHwvWlo=,吸血鬼生活港版BD1280超清粤英双语中字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JTkwJUI4JUU4JUExJTgwJUU5JUFDJUJDJUU3JTk0JTlGJUU2JUI0JUJCLiVFNiVCOCVBRiVFNyU4OSU4OC5CRDEyODAlRTklQUIlOTglRTYlQjglODUlRTclQjIlQTQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTUlQUQlOTcubXA0fDEwMzI0NjMxMDR8RTU0M0RBMkY1OTc1NEQ5QjE0QzZCNDdDODhDRkVFREF8aD1YWEZZQkZYTFBOSUVYREJPUVJYWjRDNTZLWEM2Wlo2VnwvWlo=,吸血鬼生活港版BD1280高清粤英双语中字
thunder://QUFlZDJrOi8vfGZpbGV8JUU5JTg3JThEJUU4JUJGJTk0MjAlRTUlQjIlODEuSEQxMjgwJUU5JUFCJTk4JUU2JUI4JTg1JUU1JTlCJUJEJUU4JUFGJUFEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3Lm1wNHwxNjAwMTAyMzk3fDJEQjhEQjUxMjhBOUNGOTdDMjlBOUU1NTEyOUVGNDc1fGg9TkY1QjNONENNRFVMWkhNT0lNWkdDT0Y1VVVMTlZUNUh8L1pa,重返20岁HD1280高清国语中英双字
thunder://QUFmdHA6Ly9lOmVAZDMuZGwxMjM0LmNvbTo4MDA2L1u159OwzOzMw3d3dy5keTIwMTguY29tXdbYt7UyMMvqQkTW0NOiy6vX1i5ybXZiWlo=,重返20岁BD中英双字
thunder://QUFmdHA6Ly82djo2dkBmdHAuNjZ5cy5vcmc6NDUwOC9bNna159Owd3d3LmR5MTMxLmNvbV3QocaouqLI1bzHMkJE1tDTosur19YxMjgwuN/H5S5ybXZiWlo=,小屁孩日记2BD中英双字1280高清
thunder://QUFmdHA6Ly82OjZAZnRwLjY2eXMub3JnOjQ1MTgvob7RuMDXz8LU2Hd3dy5keTEzMS5jb22hv9Chxqi6osjVvMcyQkTW0NOiy6vX1kJE1tDTosur19YxMDI0uN/H5S5ybXZiWlo=,小屁孩日记2BD中英双字BD中英双字1024高清
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9Chxqi6osjVvMcyXVtIRC03MjBQLU1QNF1b06LT79bQ19ZdW7a5sOo3LjS31l1bMS41R0JdWzIwMTFdLnRvcnJlbnRaWg==,[小屁孩日记2][HD-720P-MP4][英语中字][豆瓣7.4分][1.5GB][2011].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjQwMTczL1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2oflzb7Wrsyph+UuSEQxMDI0uN/H5bn60+/W0NOiy6vX1i5ybXZiWlo=,人在囧途之泰囧HD1024高清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMTU3L1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2oflzb7Wrsyph+UuSEQxMjgwuN/H5bn60+/W0NOiy6vX1i5ybXZiWlo=,人在囧途之泰囧HD1280高清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjQwMTczL1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2oflzb7Wrsyph+UuSEQxMDI0uN/H5bn60+/W0NOiy6vX1i5ybXZiWlo=,人在囧途之泰囧HD1024高清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMTU3L1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2oflzb7Wrsyph+UuSEQxMjgwuN/H5bn60+/W0NOiy6vX1i5ybXZiWlo=,人在囧途之泰囧HD1280高清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMTU4L1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2Yflzb7Wrsyph+UuSEQxMjgws6zH5bn60+/W0NOiy6vX1i5ta3ZaWg==,人再囧途之泰囧HD1280超清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjQwMTczL1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2oflzb7Wrsyph+UuSEQxMDI0uN/H5bn60+/W0NOiy6vX1i5ybXZiWlo=,人在囧途之泰囧HD1024高清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMTU3L1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2oflzb7Wrsyph+UuSEQxMjgwuN/H5bn60+/W0NOiy6vX1i5ybXZiWlo=,人在囧途之泰囧HD1280高清国语中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMTU4L1vRuMDXz8LU2Hd3dy4ydHUuY2NdyMvU2Yflzb7Wrsyph+UuSEQxMjgws6zH5bn60+/W0NOiy6vX1i5ta3ZaWg==,人再囧途之泰囧HD1280超清国语中英双字
thunder://QUFlZDJrOi8vfGZpbGV8ob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/z+O9ti5CYW5hbmFzLjE5NzEuRDkuTWluaVNELVRMRihsb2xkeXR0LmNvbSkubWt2fDU4NzY3NDA0M3xCQTZGRjBFNzVFQkNGRjk5NkEwREVCREFDMzIwQzcyOHwvWlo=,香蕉.Bananas.1971.D9.MiniSD-TLF
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjYucGlhb2h1YS5jb206MzA1MTcvxq67qLXn07BwaWFvaHVhLmNvbc7StcTO/NGque3Az7DlQkQxMjgwuN/H5dbQ06LLq9fWLnJtdmJaWg==,我的吸血鬼老板BD1280高清中英双字
